"","ID_SITE","DATE","HEURE","nomSite*","gpsLong*","gpsLat*","TEMPERATURE","FLUORESCENCE","PAR","SALINITE","PROFONDEUR"
"507","10","2020-05-18","06:55:10","Sola","3.145","42.4883","17.5195",1.0172,NA,"36.7997","7.00"
"508","10","2020-05-18","06:55:12","Sola","3.145","42.4883","17.5157",1.0096,NA,"36.8172","8.00"
"509","10","2020-05-18","06:55:15","Sola","3.145","42.4883","17.5246",0.9867,NA,"36.8241","9.00"
"510","10","2020-05-18","06:55:17","Sola","3.145","42.4883","17.5179",1.0349,NA,"36.8299","10.00"
"511","10","2020-05-18","06:55:19","Sola","3.145","42.4883","17.5072",1.0013,NA,"36.8379","11.00"
"512","10","2020-05-18","06:55:21","Sola","3.145","42.4883","17.4850",1.1229,NA,"36.8542","12.00"
"513","10","2020-05-18","06:55:23","Sola","3.145","42.4883","17.4612",1.0371,NA,"36.8708","13.00"
"514","10","2020-05-18","06:55:25","Sola","3.145","42.4883","17.4339",1.0238,NA,"36.8827","14.00"
"515","10","2020-05-18","06:55:28","Sola","3.145","42.4883","17.4299",1.018,NA,"36.9232","15.00"
"516","10","2020-05-18","06:55:30","Sola","3.145","42.4883","17.4788",0.9446,NA,"36.9267","16.00"
"517","10","2020-05-18","06:55:33","Sola","3.145","42.4883","17.4910",0.8913,NA,"36.9401","17.00"
"518","10","2020-05-18","06:55:36","Sola","3.145","42.4883","17.4882",0.8307,NA,"36.9531","18.00"
"519","10","2020-05-18","06:55:38","Sola","3.145","42.4883","17.4805",0.7872,NA,"36.9603","19.00"
"520","10","2020-05-18","06:55:41","Sola","3.145","42.4883","17.4598",0.8069,NA,"36.9643","20.00"
"521","10","2020-05-18","06:55:43","Sola","3.145","42.4883","17.3715",0.8056,NA,"36.9731","21.00"
"522","10","2020-05-18","06:55:45","Sola","3.145","42.4883","17.2457",0.8272,NA,"37.0223","22.00"
"523","10","2020-05-18","06:55:47","Sola","3.145","42.4883","17.1496",0.9225,NA,"36.9922","23.00"
"524","10","2020-05-26","06:28:23","Sola","3.145","42.4883","19.1834",0.6976,NA,"36.5150","3.00"
"525","10","2020-05-26","06:28:26","Sola","3.145","42.4883","19.1425",0.7922,NA,"36.5320","4.00"
"526","10","2020-05-26","06:28:29","Sola","3.145","42.4883","19.0418",0.8929,NA,"36.5609","5.00"
"527","10","2020-05-26","06:28:31","Sola","3.145","42.4883","18.9766",0.9464,NA,"36.5811","6.00"
"528","10","2020-05-26","06:28:34","Sola","3.145","42.4883","18.8553",0.9636,NA,"36.6295","7.00"
"529","10","2020-05-26","06:28:40","Sola","3.145","42.4883","18.7101",1.0653,NA,"36.6622","8.00"
"530","10","2020-05-26","06:28:43","Sola","3.145","42.4883","18.4535",1.1143,NA,"36.8398","9.00"
"531","10","2020-05-26","06:28:47","Sola","3.145","42.4883","18.2627",1.2237,NA,"37.0142","10.00"
"532","10","2020-05-26","06:28:51","Sola","3.145","42.4883","18.2218",1.3682,NA,"37.0388","11.00"
"533","10","2020-05-26","06:28:55","Sola","3.145","42.4883","18.1790",1.4623,NA,"37.0625","12.00"
"534","10","2020-05-26","06:28:59","Sola","3.145","42.4883","18.1273",1.5396,NA,"37.1039","13.00"
"535","10","2020-05-26","06:29:03","Sola","3.145","42.4883","18.0555",1.5304,NA,"37.1566","14.00"
"536","10","2020-05-26","06:29:07","Sola","3.145","42.4883","17.9929",1.6674,NA,"37.1591","15.00"
"537","10","2020-05-26","06:29:10","Sola","3.145","42.4883","17.9309",1.7499,NA,"37.1738","16.00"
"538","10","2020-05-26","06:29:13","Sola","3.145","42.4883","17.8775",1.7432,NA,"37.1742","17.00"
"539","10","2020-05-26","06:29:16","Sola","3.145","42.4883","17.7808",1.7317,NA,"37.1643","18.00"
"540","10","2020-05-26","06:29:19","Sola","3.145","42.4883","17.4366",1.6933,NA,"37.2380","19.00"
"541","10","2020-05-26","06:29:22","Sola","3.145","42.4883","17.3173",1.689,NA,"37.2362","20.00"
"542","10","2020-05-26","06:29:24","Sola","3.145","42.4883","17.1390",1.6176,NA,"37.2366","21.00"
"543","10","2020-05-26","06:29:27","Sola","3.145","42.4883","16.9487",1.7592,NA,"37.3411","22.00"
"544","10","2020-06-02","07:12:38","Sola","3.145","42.4883","19.3565",6e-04,NA,"36.7217","1.00"
"545","10","2020-06-02","07:12:42","Sola","3.145","42.4883","19.2924",0.2085,NA,"36.7487","3.00"
"546","10","2020-06-02","07:12:44","Sola","3.145","42.4883","19.2625",0.3579,NA,"36.7632","4.00"
"547","10","2020-06-02","07:12:46","Sola","3.145","42.4883","19.2327",0.4104,NA,"36.7753","5.00"
"548","10","2020-06-02","07:12:47","Sola","3.145","42.4883","19.1588",0.4442,NA,"36.7922","6.00"
"549","10","2020-06-02","07:12:49","Sola","3.145","42.4883","19.0057",0.4937,NA,"36.8385","7.00"
"550","10","2020-06-02","07:12:51","Sola","3.145","42.4883","18.9178",0.5206,NA,"36.8809","8.00"
"551","10","2020-06-02","07:12:53","Sola","3.145","42.4883","18.8648",0.5438,NA,"36.9145","9.00"
"552","10","2020-06-02","07:12:55","Sola","3.145","42.4883","18.8522",0.5466,NA,"36.9247","10.00"
"553","10","2020-06-02","07:12:57","Sola","3.145","42.4883","18.8561",0.5736,NA,"36.9280","11.00"
"554","10","2020-06-02","07:12:59","Sola","3.145","42.4883","18.8098",0.5699,NA,"36.9141","12.00"
"555","10","2020-06-02","07:13:01","Sola","3.145","42.4883","18.2013",0.6141,NA,"37.0427","13.00"
"556","10","2020-06-02","07:13:03","Sola","3.145","42.4883","17.5516",0.7697,NA,"37.3206","14.00"
"557","10","2020-06-02","07:13:05","Sola","3.145","42.4883","17.3283",0.8172,NA,"37.4060","15.00"
"558","10","2020-06-02","07:13:06","Sola","3.145","42.4883","17.1725",0.8774,NA,"37.3703","16.00"
"559","10","2020-06-02","07:13:08","Sola","3.145","42.4883","16.4808",1.047,NA,"37.5501","17.00"
"560","10","2020-06-02","07:13:10","Sola","3.145","42.4883","15.8975",1.2852,NA,"37.7537","18.00"
"561","10","2020-06-02","07:13:12","Sola","3.145","42.4883","15.6421",1.4092,NA,"37.8452","19.00"
"562","10","2020-06-02","07:13:14","Sola","3.145","42.4883","15.5580",1.6149,NA,"37.8732","20.00"
"563","10","2020-06-02","07:13:16","Sola","3.145","42.4883","15.4412",1.4921,NA,"37.8404","21.00"
"564","10","2020-06-02","07:13:18","Sola","3.145","42.4883","15.3113",1.558,NA,"37.9491","22.00"
"565","10","2020-06-02","07:13:20","Sola","3.145","42.4883","15.2462",1.3689,NA,"37.9862","23.00"
"566","10","2020-06-09","06:50:22","Sola","3.145","42.4883","18.9900",0.2064,NA,"36.9676","2.00"
"567","10","2020-06-09","06:50:25","Sola","3.145","42.4883","18.9987",0.1983,NA,"36.9644","3.00"
"568","10","2020-06-09","06:50:28","Sola","3.145","42.4883","19.0019",0.2028,NA,"36.9666","4.00"
"569","10","2020-06-09","06:50:30","Sola","3.145","42.4883","19.0011",0.207,NA,"36.9664","5.00"
"570","10","2020-06-09","06:50:33","Sola","3.145","42.4883","18.9999",0.2016,NA,"36.9677","6.00"
"571","10","2020-06-09","06:50:36","Sola","3.145","42.4883","19.0016",0.1989,NA,"36.9693","7.00"
"572","10","2020-06-09","06:50:38","Sola","3.145","42.4883","19.0027",0.2041,NA,"36.9677","8.00"
"573","10","2020-06-09","06:50:40","Sola","3.145","42.4883","19.0013",0.2082,NA,"36.9696","9.00"
"574","10","2020-06-09","06:50:43","Sola","3.145","42.4883","18.9976",0.2112,NA,"36.9712","10.00"
"575","10","2020-06-09","06:50:45","Sola","3.145","42.4883","18.9942",0.2112,NA,"36.9748","11.00"
"576","10","2020-06-09","06:50:49","Sola","3.145","42.4883","18.9919",0.2068,NA,"36.9771","12.00"
"577","10","2020-06-09","06:50:51","Sola","3.145","42.4883","18.9912",0.211,NA,"36.9772","13.00"
"578","10","2020-06-09","06:50:54","Sola","3.145","42.4883","18.9892",0.2094,NA,"36.9776","14.00"
"579","10","2020-06-09","06:50:56","Sola","3.145","42.4883","18.9859",0.206,NA,"36.9792","15.00"
"580","10","2020-06-09","06:50:59","Sola","3.145","42.4883","18.9810",0.2162,NA,"36.9818","16.00"
"581","10","2020-06-09","06:51:01","Sola","3.145","42.4883","18.9794",0.2118,NA,"36.9830","17.00"
"582","10","2020-06-09","06:51:04","Sola","3.145","42.4883","18.9717",0.2113,NA,"36.9855","18.00"
"583","10","2020-06-09","06:51:06","Sola","3.145","42.4883","18.9646",0.2112,NA,"36.9886","19.00"
"584","10","2020-06-09","06:51:08","Sola","3.145","42.4883","18.9609",0.2176,NA,"36.9903","20.00"
"585","10","2020-06-09","06:51:11","Sola","3.145","42.4883","18.9553",0.2091,NA,"36.9941","21.00"
"586","10","2020-06-09","06:51:13","Sola","3.145","42.4883","18.9518",0.2059,NA,"36.9955","22.00"
"587","10","2020-06-09","06:51:16","Sola","3.145","42.4883","18.9488",0.2077,NA,"36.9977","23.00"
"588","10","2020-06-09","06:51:18","Sola","3.145","42.4883","18.9474",0.2163,NA,"36.9993","24.00"
"589","10","2020-06-09","06:51:20","Sola","3.145","42.4883","18.9391",0.2094,NA,"37.0050","25.00"
"590","10","2020-06-09","06:51:22","Sola","3.145","42.4883","18.9062",0.2177,NA,"37.0249","26.00"
"591","10","2020-06-09","06:51:25","Sola","3.145","42.4883","18.8689",0.2195,NA,"37.0450","27.00"
"592","10","2020-06-16","06:33:23","Sola","3.145","42.4883","19.0492",0.2422,NA,"37.3059","2.00"
"593","10","2020-06-16","06:33:24","Sola","3.145","42.4883","19.0503",0.285,NA,"37.3059","3.00"
"594","10","2020-06-16","06:33:26","Sola","3.145","42.4883","19.0468",0.2939,NA,"37.3073","4.00"
"595","10","2020-06-16","06:33:28","Sola","3.145","42.4883","19.0465",0.2883,NA,"37.3071","5.00"
"596","10","2020-06-16","06:33:29","Sola","3.145","42.4883","19.0473",0.3166,NA,"37.3057","6.00"
"597","10","2020-06-16","06:33:31","Sola","3.145","42.4883","19.0472",0.2753,NA,"37.3060","7.00"
"598","10","2020-06-16","06:33:33","Sola","3.145","42.4883","19.0491",0.2738,NA,"37.3072","8.00"
"599","10","2020-06-16","06:33:35","Sola","3.145","42.4883","19.0507",0.2703,NA,"37.3065","9.00"
"600","10","2020-06-16","06:33:36","Sola","3.145","42.4883","19.0518",0.3059,NA,"37.3060","10.00"
"601","10","2020-06-16","06:33:38","Sola","3.145","42.4883","19.0496",0.312,NA,"37.3081","11.00"
"602","10","2020-06-16","06:33:40","Sola","3.145","42.4883","19.0463",0.2991,NA,"37.3104","12.00"
"603","10","2020-06-16","06:33:41","Sola","3.145","42.4883","19.0451",0.3096,NA,"37.3106","13.00"
"604","10","2020-06-16","06:33:43","Sola","3.145","42.4883","19.0441",0.2924,NA,"37.3099","14.00"
"605","10","2020-06-16","06:33:45","Sola","3.145","42.4883","19.0431",0.3234,NA,"37.3101","15.00"
"606","10","2020-06-16","06:33:46","Sola","3.145","42.4883","19.0425",0.2949,NA,"37.3097","16.00"
"607","10","2020-06-16","06:33:48","Sola","3.145","42.4883","19.0407",0.3035,NA,"37.3114","17.00"
"608","10","2020-06-16","06:33:50","Sola","3.145","42.4883","19.0348",0.3278,NA,"37.3151","18.00"
"609","10","2020-06-16","06:33:51","Sola","3.145","42.4883","18.9898",0.3033,NA,"37.3235","19.00"
"610","10","2020-06-16","06:33:53","Sola","3.145","42.4883","18.9115",0.3033,NA,"37.3504","20.00"
"611","10","2020-06-16","06:33:55","Sola","3.145","42.4883","18.8518",0.3066,NA,"37.3689","21.00"
"612","10","2020-06-16","06:33:57","Sola","3.145","42.4883","18.7615",0.3302,NA,"37.3912","22.00"
"613","10","2020-06-16","06:33:58","Sola","3.145","42.4883","18.5699",0.3318,NA,"37.4382","23.00"
"614","10","2020-06-16","06:34:00","Sola","3.145","42.4883","18.3625",0.4116,NA,"37.4974","24.00"
"615","10","2020-06-16","06:34:02","Sola","3.145","42.4883","18.1789",0.4621,NA,"37.6339","25.00"
"616","10","2020-06-24","06:09:30","Sola","3.145","42.4883","20.4063",0.062,NA,"37.3348","2.00"
"617","10","2020-06-24","06:09:32","Sola","3.145","42.4883","20.1291",0.2957,NA,"37.3633","3.00"
"618","10","2020-06-24","06:09:34","Sola","3.145","42.4883","19.9803",0.2593,NA,"37.4160","4.00"
"619","10","2020-06-24","06:09:36","Sola","3.145","42.4883","19.9479",0.2706,NA,"37.4283","5.00"
"620","10","2020-06-24","06:09:38","Sola","3.145","42.4883","19.9347",0.259,NA,"37.4237","6.00"
"621","10","2020-06-24","06:09:39","Sola","3.145","42.4883","19.8886",0.285,NA,"37.4338","7.00"
"622","10","2020-06-24","06:09:41","Sola","3.145","42.4883","19.8168",0.2702,NA,"37.4542","8.00"
"623","10","2020-06-24","06:09:43","Sola","3.145","42.4883","19.6753",0.2644,NA,"37.4967","9.00"
"624","10","2020-06-24","06:09:45","Sola","3.145","42.4883","19.6039",0.2672,NA,"37.5142","10.00"
"625","10","2020-06-24","06:09:47","Sola","3.145","42.4883","19.5256",0.2653,NA,"37.5238","11.00"
"626","10","2020-06-24","06:09:48","Sola","3.145","42.4883","19.4599",0.2676,NA,"37.5426","12.00"
"627","10","2020-06-24","06:09:50","Sola","3.145","42.4883","19.4059",0.2956,NA,"37.5377","13.00"
"628","10","2020-06-24","06:09:52","Sola","3.145","42.4883","19.3106",0.2926,NA,"37.5394","14.00"
"629","10","2020-06-24","06:09:54","Sola","3.145","42.4883","19.1058",0.2912,NA,"37.5425","15.00"
"630","10","2020-06-24","06:09:56","Sola","3.145","42.4883","18.7965",0.3114,NA,"37.5976","16.00"
"631","10","2020-06-24","06:09:57","Sola","3.145","42.4883","18.6492",0.3702,NA,"37.6429","17.00"
"632","10","2020-06-24","06:09:59","Sola","3.145","42.4883","18.5442",0.3514,NA,"37.6504","18.00"
"633","10","2020-06-24","06:10:01","Sola","3.145","42.4883","18.3177",0.3797,NA,"37.6446","19.00"
"634","10","2020-06-24","06:10:03","Sola","3.145","42.4883","17.7088",0.4538,NA,"37.7632","20.00"
"635","10","2020-06-24","06:10:04","Sola","3.145","42.4883","17.3467",0.5203,NA,"37.7797","21.00"
"636","10","2020-06-24","06:10:06","Sola","3.145","42.4883","16.8456",0.4954,NA,"37.8891","22.00"
"637","10","2020-06-24","06:10:08","Sola","3.145","42.4883","16.5750",0.601,NA,"38.0650","23.00"
"638","10","2020-06-30","06:45:22","Sola","3.145","42.4883","21.0978",0.2844,NA,"37.3633","2.00"
"639","10","2020-06-30","06:45:23","Sola","3.145","42.4883","21.0957",0.3156,NA,"37.3620","3.00"
"640","10","2020-06-30","06:45:25","Sola","3.145","42.4883","21.0743",0.3409,NA,"37.3693","4.00"
"641","10","2020-06-30","06:45:42","Sola","3.145","42.4883","21.0653",0.3525,NA,"37.3754","5.00"
"642","10","2020-06-30","06:45:53","Sola","3.145","42.4883","21.0619",0.3635,NA,"37.3785","6.00"
"643","10","2020-06-30","06:45:54","Sola","3.145","42.4883","21.0208",0.3759,NA,"37.4160","7.00"
"644","10","2020-06-30","06:45:56","Sola","3.145","42.4883","20.9855",0.3737,NA,"37.4291","8.00"
"645","10","2020-06-30","06:45:58","Sola","3.145","42.4883","20.9762",0.3648,NA,"37.4365","9.00"
"646","10","2020-06-30","06:46:00","Sola","3.145","42.4883","20.9657",0.3591,NA,"37.4284","10.00"
"647","10","2020-06-30","06:46:02","Sola","3.145","42.4883","20.9356",0.3672,NA,"37.4351","11.00"
"648","10","2020-06-30","06:46:05","Sola","3.145","42.4883","20.8963",0.3552,NA,"37.4284","12.00"
"649","10","2020-06-30","06:46:07","Sola","3.145","42.4883","20.4761",0.3763,NA,"37.2685","13.00"
"650","10","2020-06-30","06:46:09","Sola","3.145","42.4883","19.1200",0.3312,NA,"37.7383","14.00"
"651","10","2020-06-30","06:46:11","Sola","3.145","42.4883","18.4100",0.2896,NA,"37.8632","15.00"
"652","10","2020-06-30","06:46:13","Sola","3.145","42.4883","17.9821",0.2879,NA,"37.9587","16.00"
"653","10","2020-06-30","06:46:15","Sola","3.145","42.4883","17.5472",0.3407,NA,"38.0293","17.00"
"654","10","2020-06-30","06:46:18","Sola","3.145","42.4883","17.1778",0.35,NA,"38.0148","18.00"
"655","10","2020-06-30","06:46:20","Sola","3.145","42.4883","16.8672",0.374,NA,"38.1818","19.00"
"656","10","2020-06-30","06:46:22","Sola","3.145","42.4883","16.6713",0.3772,NA,"38.1276","20.00"
"657","10","2020-06-30","06:46:24","Sola","3.145","42.4883","16.5783",0.3665,NA,"38.2785","21.00"
"658","10","2020-07-07","12:23:53","Sola","3.145","42.4883","21.2872",0.0289,NA,"37.6058","2.00"
"659","10","2020-07-07","12:23:54","Sola","3.145","42.4883","21.2864",0.1097,NA,"37.6043","3.00"
"660","10","2020-07-07","12:23:56","Sola","3.145","42.4883","21.2790",0.1316,NA,"37.6046","4.00"
"661","10","2020-07-07","12:23:58","Sola","3.145","42.4883","21.2789",0.1313,NA,"37.6040","5.00"
"662","10","2020-07-07","12:24:00","Sola","3.145","42.4883","21.2788",0.1366,NA,"37.6019","6.00"
"663","10","2020-07-07","12:24:02","Sola","3.145","42.4883","21.2730",0.1424,NA,"37.6024","7.00"
"664","10","2020-07-07","12:24:04","Sola","3.145","42.4883","21.2674",0.1465,NA,"37.6037","8.00"
"665","10","2020-07-07","12:24:05","Sola","3.145","42.4883","21.2669",0.1484,NA,"37.6038","9.00"
"666","10","2020-07-07","12:24:07","Sola","3.145","42.4883","21.2667",0.152,NA,"37.6010","10.00"
"667","10","2020-07-07","12:24:09","Sola","3.145","42.4883","21.2616",0.1608,NA,"37.6013","11.00"
"668","10","2020-07-07","12:24:11","Sola","3.145","42.4883","21.2562",0.1651,NA,"37.5991","12.00"
"669","10","2020-07-07","12:24:13","Sola","3.145","42.4883","21.2540",0.173,NA,"37.6013","13.00"
"670","10","2020-07-07","12:24:15","Sola","3.145","42.4883","21.2453",0.1796,NA,"37.5982","14.00"
"671","10","2020-07-07","12:24:17","Sola","3.145","42.4883","21.2382",0.1925,NA,"37.6010","15.00"
"672","10","2020-07-07","12:24:19","Sola","3.145","42.4883","21.2394",0.1929,NA,"37.6013","16.00"
"673","10","2020-07-07","12:24:20","Sola","3.145","42.4883","21.2407",0.2059,NA,"37.6003","17.00"
"674","10","2020-07-07","12:24:22","Sola","3.145","42.4883","21.2391",0.2114,NA,"37.5987","18.00"
"675","10","2020-07-07","12:24:24","Sola","3.145","42.4883","21.2370",0.2133,NA,"37.5980","19.00"
"676","10","2020-07-07","12:24:26","Sola","3.145","42.4883","21.2344",0.2206,NA,"37.5980","20.00"
"677","10","2020-07-07","12:24:28","Sola","3.145","42.4883","21.2311",0.2237,NA,"37.5983","21.00"
"678","10","2020-07-07","12:24:30","Sola","3.145","42.4883","21.2287",0.242,NA,"37.5956","22.00"
"679","10","2020-07-07","12:24:32","Sola","3.145","42.4883","21.2226",0.2478,NA,"37.5973","23.00"
"680","10","2020-07-07","12:24:34","Sola","3.145","42.4883","21.2161",0.2397,NA,"37.5939","24.00"
"681","10","2020-07-07","12:24:35","Sola","3.145","42.4883","21.2096",0.2629,NA,"37.5978","25.00"
"682","10","2020-07-15","06:27:24","Sola","3.145","42.4883","21.6552",0.0374,NA,"37.7046","1.00"
"683","10","2020-07-15","06:27:26","Sola","3.145","42.4883","21.6655",0.1919,NA,"37.7048","2.00"
"684","10","2020-07-15","06:27:28","Sola","3.145","42.4883","21.6681",0.2016,NA,"37.7035","3.00"
"685","10","2020-07-15","06:27:29","Sola","3.145","42.4883","21.6699",0.1981,NA,"37.7034","4.00"
"686","10","2020-07-15","06:27:31","Sola","3.145","42.4883","21.6729",0.2042,NA,"37.7059","5.00"
"687","10","2020-07-15","06:27:33","Sola","3.145","42.4883","21.6750",0.2057,NA,"37.7056","6.00"
"688","10","2020-07-15","06:27:35","Sola","3.145","42.4883","21.6751",0.2075,NA,"37.7054","7.00"
"689","10","2020-07-15","06:27:37","Sola","3.145","42.4883","21.6722",0.2093,NA,"37.7059","8.00"
"690","10","2020-07-15","06:27:39","Sola","3.145","42.4883","21.6702",0.2036,NA,"37.7072","9.00"
"691","10","2020-07-15","06:27:41","Sola","3.145","42.4883","21.6705",0.209,NA,"37.7068","10.00"
"692","10","2020-07-15","06:27:43","Sola","3.145","42.4883","21.6710",0.2046,NA,"37.7092","11.00"
"693","10","2020-07-15","06:27:45","Sola","3.145","42.4883","21.6730",0.2015,NA,"37.7081","12.00"
"694","10","2020-07-15","06:27:48","Sola","3.145","42.4883","21.6725",0.1959,NA,"37.7082","13.00"
"695","10","2020-07-15","06:27:49","Sola","3.145","42.4883","21.6705",0.209,NA,"37.7064","14.00"
"696","10","2020-07-15","06:27:52","Sola","3.145","42.4883","21.6620",0.2105,NA,"37.7055","15.00"
"697","10","2020-07-15","06:27:53","Sola","3.145","42.4883","21.6554",0.202,NA,"37.7064","16.00"
"698","10","2020-07-15","06:27:55","Sola","3.145","42.4883","21.6338",0.2045,NA,"37.7078","17.00"
"699","10","2020-07-15","06:27:57","Sola","3.145","42.4883","21.6082",0.2077,NA,"37.7122","18.00"
"700","10","2020-07-15","06:27:59","Sola","3.145","42.4883","21.5894",0.2039,NA,"37.7145","19.00"
"701","10","2020-07-15","06:28:02","Sola","3.145","42.4883","21.5304",0.2073,NA,"37.6990","20.00"
"702","10","2020-07-15","06:28:04","Sola","3.145","42.4883","21.3805",0.2042,NA,"37.6700","21.00"
"703","10","2020-07-15","06:28:06","Sola","3.145","42.4883","20.8934",0.2185,NA,"37.4204","22.00"
"704","10","2020-07-28","06:45:02","Sola","3.145","42.4883","21.7583",0.1043,NA,"37.9202","2.00"
"705","10","2020-07-28","06:45:04","Sola","3.145","42.4883","21.7537",0.2703,NA,"37.9167","3.00"
"706","10","2020-07-28","06:45:06","Sola","3.145","42.4883","21.7102",0.3064,NA,"37.9018","4.00"
"707","10","2020-07-28","06:45:07","Sola","3.145","42.4883","21.5010",0.2709,NA,"37.8996","5.00"
"708","10","2020-07-28","06:45:09","Sola","3.145","42.4883","21.2629",0.2463,NA,"37.9434","6.00"
"709","10","2020-07-28","06:45:11","Sola","3.145","42.4883","21.1651",0.2515,NA,"37.9695","7.00"
"710","10","2020-07-28","06:45:13","Sola","3.145","42.4883","21.1416",0.2447,NA,"37.9638","8.00"
"711","10","2020-07-28","06:45:15","Sola","3.145","42.4883","21.1063",0.2454,NA,"37.9403","9.00"
"712","10","2020-07-28","06:45:16","Sola","3.145","42.4883","20.8939",0.2495,NA,"37.9070","10.00"
"713","10","2020-07-28","06:45:18","Sola","3.145","42.4883","20.4319",0.2476,NA,"37.8890","11.00"
"714","10","2020-07-28","06:45:20","Sola","3.145","42.4883","19.8406",0.2966,NA,"37.8705","12.00"
"715","10","2020-07-28","06:45:22","Sola","3.145","42.4883","18.8488",0.3455,NA,"37.9491","13.00"
"716","10","2020-07-28","06:45:24","Sola","3.145","42.4883","18.2412",0.3176,NA,"38.0922","14.00"
"717","10","2020-07-28","06:45:26","Sola","3.145","42.4883","17.8818",0.3428,NA,"38.1014","15.00"
"718","10","2020-07-28","06:45:28","Sola","3.145","42.4883","17.6349",0.3328,NA,"38.1341","16.00"
"719","10","2020-07-28","06:45:29","Sola","3.145","42.4883","17.4563",0.3229,NA,"38.1240","17.00"
"720","10","2020-07-28","06:45:31","Sola","3.145","42.4883","17.1729",0.3147,NA,"38.1249","18.00"
"721","10","2020-07-28","06:45:33","Sola","3.145","42.4883","16.8361",0.3306,NA,"38.1354","19.00"
"722","10","2020-07-28","06:45:35","Sola","3.145","42.4883","16.5423",0.3942,NA,"38.2222","20.00"
"723","10","2020-07-28","06:45:37","Sola","3.145","42.4883","16.3459",0.452,NA,"38.2106","21.00"
"724","10","2020-07-28","06:45:39","Sola","3.145","42.4883","16.2442",0.4856,NA,"38.1991","22.00"
"725","10","2020-07-28","06:45:40","Sola","3.145","42.4883","16.1072",0.5096,NA,"38.1609","23.00"
"726","10","2020-07-28","06:45:43","Sola","3.145","42.4883","16.0393",0.5766,NA,"38.1900","24.00"
"727","10","2020-08-04","06:49:59","Sola","3.145","42.4883","22.0550",0,NA,"38.0412","1.00"
"728","10","2020-08-04","06:50:01","Sola","3.145","42.4883","22.0584",0,NA,"38.0386","2.00"
"729","10","2020-08-04","06:50:04","Sola","3.145","42.4883","22.0558",0.1071,NA,"38.0380","3.00"
"730","10","2020-08-04","06:50:06","Sola","3.145","42.4883","22.0564",0.1469,NA,"38.0374","4.00"
"731","10","2020-08-04","06:50:08","Sola","3.145","42.4883","22.0560",0.1497,NA,"38.0367","5.00"
"732","10","2020-08-04","06:50:11","Sola","3.145","42.4883","22.0564",0.1527,NA,"38.0383","6.00"
"733","10","2020-08-04","06:50:13","Sola","3.145","42.4883","22.0569",0.1607,NA,"38.0393","7.00"
"734","10","2020-08-04","06:50:15","Sola","3.145","42.4883","22.0562",0.1574,NA,"38.0390","8.00"
"735","10","2020-08-04","06:50:17","Sola","3.145","42.4883","22.0551",0.1632,NA,"38.0391","9.00"
"736","10","2020-08-04","06:50:19","Sola","3.145","42.4883","22.0543",0.1694,NA,"38.0393","10.00"
"737","10","2020-08-04","06:50:22","Sola","3.145","42.4883","22.0527",0.1647,NA,"38.0380","11.00"
"738","10","2020-08-04","06:50:24","Sola","3.145","42.4883","22.0526",0.1718,NA,"38.0386","12.00"
"739","10","2020-08-04","06:50:26","Sola","3.145","42.4883","22.0541",0.1757,NA,"38.0387","13.00"
"740","10","2020-08-04","06:50:28","Sola","3.145","42.4883","22.0575",0.1756,NA,"38.0378","14.00"
"741","10","2020-08-04","06:50:30","Sola","3.145","42.4883","22.0594",0.1889,NA,"38.0349","15.00"
"742","10","2020-08-04","06:50:32","Sola","3.145","42.4883","22.0553",0.1772,NA,"38.0366","16.00"
"743","10","2020-08-04","06:50:35","Sola","3.145","42.4883","22.0580",0.1823,NA,"38.0372","17.00"
"744","10","2020-08-04","06:50:37","Sola","3.145","42.4883","22.0570",0.1916,NA,"38.0336","18.00"
"745","10","2020-08-04","06:50:39","Sola","3.145","42.4883","22.0526",0.195,NA,"38.0336","19.00"
"746","10","2020-08-04","06:50:42","Sola","3.145","42.4883","22.0486",0.1995,NA,"38.0341","20.00"
"747","10","2020-08-04","06:50:44","Sola","3.145","42.4883","22.0507",0.1905,NA,"38.0345","21.00"
"748","10","2020-08-04","06:50:46","Sola","3.145","42.4883","22.0502",0.1985,NA,"38.0342","22.00"
"749","10","2020-08-04","06:50:48","Sola","3.145","42.4883","22.0460",0.1961,NA,"38.0321","23.00"
"750","10","2020-08-04","06:50:50","Sola","3.145","42.4883","22.0404",0.2025,NA,"38.0311","24.00"
"751","10","2020-08-04","06:50:53","Sola","3.145","42.4883","22.0155",0.2153,NA,"38.0269","25.00"
"752","10","2020-08-11","06:51:54","Sola","3.145","42.4883","22.7739",-0.0737,NA,"37.9807","1.00"
"753","10","2020-08-11","06:51:57","Sola","3.145","42.4883","22.7393",0.1351,NA,"37.9869","2.00"
"754","10","2020-08-11","06:51:59","Sola","3.145","42.4883","22.6421",0.1816,NA,"37.9964","3.00"
"755","10","2020-08-11","06:52:00","Sola","3.145","42.4883","22.5875",0.1884,NA,"38.0111","4.00"
"756","10","2020-08-11","06:52:02","Sola","3.145","42.4883","22.5753",0.189,NA,"38.0107","5.00"
"757","10","2020-08-11","06:52:04","Sola","3.145","42.4883","22.5482",0.1892,NA,"38.0051","6.00"
"758","10","2020-08-11","06:52:06","Sola","3.145","42.4883","22.4672",0.192,NA,"37.9908","7.00"
"759","10","2020-08-11","06:52:08","Sola","3.145","42.4883","22.3378",0.1963,NA,"38.0060","8.00"
