"DATE","TIME","NO3","CI_up","CI_low"
2017-11-04,2168,0.334151112598753,0.477609527473573,0.172133547703997
2017-11-05,2169,0.34201042198723,0.485118743053998,0.175627425244831
2017-11-06,2170,0.350037374068641,0.492625255399431,0.179213437601588
2017-11-07,2171,0.358229535638159,0.500205083404221,0.182985608920814
2017-11-08,2172,0.366584482682528,0.507953161271834,0.187058456064462
2017-11-09,2173,0.375099810537867,0.515981171300588,0.191564560157158
2017-11-10,2174,0.383773142800097,0.524413067566685,0.19664945687037
2017-11-11,2175,0.392602138988414,0.533377854068543,0.20246335881709
2017-11-12,2176,0.401584500972655,0.542999584934509,0.20914970066057
2017-11-13,2177,0.410717978182631,0.553385222950154,0.216831277446346
2017-11-14,2178,0.420000371621495,0.578186753594391,0.212020761615311
2017-11-15,2179,0.429429536705979,0.590378869676283,0.22181899932056
2017-11-16,2180,0.439003384954755,0.603425256832151,0.232733295546913
2017-11-17,2181,0.448719884541814,0.617263450459217,0.244689876907517
2017-11-18,2182,0.458577059725852,0.631786293550606,0.257563991842865
2017-11-19,2183,0.468572989158795,0.646852790085309,0.271192891376034
2017-11-20,2184,0.478705803067991,0.662302465481096,0.285392679572
2017-11-21,2185,0.488973679296944,0.677970361535688,0.299975690190156
2017-11-22,2186,0.499374838179685,0.693700056674579,0.31476541713743
2017-11-23,2187,0.509907536214303,0.709353033393308,0.329607147097861
2017-11-24,2188,0.520570058491799,0.724813861317742,0.344373778256013
2017-11-25,2189,0.531360709828398,0.739991614376029,0.358967389102612
2017-11-26,2190,0.542277804542329,0.754818483983778,0.37331771832473
2017-11-27,2191,0.553319654811029,0.769246688325024,0.387378846672927
2017-11-28,2192,0.564484557541559,0.783244637221082,0.401125188032137
2017-11-29,2193,0.575770779686378,0.796793045202801,0.41454757633388
2017-11-30,2194,0.587176541939125,0.809881409419606,0.427649908946371
2017-12-01,2195,0.598700000750492,0.822505048241923,0.440446544636658
2017-12-02,2196,0.610339228613932,0.862571025890038,0.425052199549758
2017-12-03,2197,0.622092192584238,0.874221661053218,0.437355529599323
2017-12-04,2198,0.633956731010378,0.885389615932401,0.449462212087841
2017-12-05,2199,0.645930528486654,0.896072548213284,0.461419341858188
2017-12-06,2200,0.658011089054661,0.906267286619069,0.473281000133336
