"DATE","TIME","SIOH4","CI_up","CI_low"
2014-06-23,943,0.72303198143937,0.776745014414027,0.66871160347286
2014-06-24,944,0.725911872205575,0.780262005153937,0.670917527208484
2014-06-25,945,0.728762985433091,0.783781516316958,0.673052000580082
2014-06-26,946,0.731574169838511,0.787285351213417,0.675105250782847
2014-06-27,947,0.734333794476688,0.790755198975747,0.677067833227468
2014-06-28,948,0.737029831296375,0.794173065796536,0.67893100625594
2014-06-29,949,0.739649941842099,0.797521640122575,0.680687041281642
2014-06-30,950,0.742181567580977,0.800784565621964,0.68232944115434
2014-07-01,951,0.744612023283555,0.80394660411416,0.683853047690873
2014-07-02,952,0.746928592838145,0.80699368052706,0.685254029177376
2014-07-03,953,0.749118626829547,0.809912812390868,0.686529749292907
2014-07-04,954,0.75116964116584,0.812691936516103,0.687678529408244
2014-07-05,955,0.753069415992395,0.815319654572766,0.688699325761851
2014-07-06,956,0.754806094090998,0.817784926676602,0.689591350931909
2014-07-07,957,0.756368277925388,0.82007674733143,0.690353674779142
2014-07-08,958,0.757745124463589,0.822183840837853,0.690984843234863
2014-07-09,959,0.758926436883621,0.824094413333661,0.691482553677615
2014-07-10,960,0.759902752253806,0.825795995857028,0.691843423020428
2014-07-11,961,0.760665424273487,0.827275407207159,0.692062878986622
2014-07-12,962,0.761206700165998,0.828518857042458,0.692135196509083
2014-07-13,963,0.761519790834517,0.82951219890445,0.692053690067839
2014-07-14,964,0.761598933424524,0.830241330209458,0.691811059647852
2014-07-15,965,0.761439445484881,0.830692722485728,0.691399873688767
2014-07-16,966,0.761037769984144,0.830854051285473,0.690813158016162
2014-07-17,967,0.760391510519999,0.83071488251987,0.690045046615117
2014-07-18,968,0.759499456157842,0.830267361822379,0.689091439671383
2014-07-19,969,0.758361595449044,0.82950684728604,0.68795060795686
2014-07-20,970,0.756979119309326,0.828432424671181,0.686623681524052
2014-07-21,971,0.755354412581315,0.827047248653594,0.685114965498235
2014-07-22,972,0.753491034260386,0.825358664005182,0.683432036594208
2014-07-23,973,0.751393686526444,0.823378076207116,0.681585590195875
2014-07-24,974,0.749068172892784,0.821120560639531,0.679589028074797
2014-07-25,975,0.746521345952617,0.818604221350965,0.677457799167166
2014-07-26,976,0.743761045369742,0.815849332314975,0.675208528022663
2014-07-27,977,0.740796026917701,0.812877313801382,0.672857985300335
2014-07-28,978,0.737635883516786,0.80970961204118,0.670421970020563
2014-07-29,979,0.734290959346019,0.80636656026775,0.66791418274347
2014-07-30,980,0.730772258213664,0.802866302663978,0.665345171699822
2014-07-31,981,0.727091347451283,0.799223859645275,0.662721430164338
2014-08-01,982,0.723260258650308,0.795450403820976,0.660044713706879
2014-08-02,983,0.719291386584508,0.791552801950329,0.657311631538935
2014-08-03,984,0.715197387656072,0.787533460580259,0.654513548407152
2014-08-04,985,0.710991079167486,0.783390493243966,0.651636813836121
2014-08-05,986,0.706685340657572,0.779118206469023,0.64866331534029
2014-08-06,987,0.702293018450281,0.7747078815936,0.645571332658917
2014-08-07,988,0.69782683445289,0.770148810552781,0.642336652056297
2014-08-08,989,0.69329930010995,0.765429527272394,0.638933884042838
2014-08-09,990,0.688722636275907,0.760539162918975,0.635337915188378
2014-08-10,991,0.684108699617618,0.755468843791003,0.631525415658713
2014-08-11,992,0.679468916003484,0.750213045848575,0.627476319329073
2014-08-12,993,0.674814221183682,0.744770820405152,0.623175193359585
2014-08-13,994,0.670155008920905,0.739146811741996,0.618612419316234
2014-08-14,995,0.665501086597321,0.733351999342906,0.613785118309433
2014-08-15,996,0.660861638204881,0.727404114522886,0.6086977677515
2014-08-16,997,0.656245194525323,0.721327702256172,0.603362476206699
2014-08-17,998,0.651659610225378,0.715153822240058,0.597798903910714
2014-08-18,999,0.647112047532783,0.708919406514396,0.592033837997024
2014-08-19,1000,0.642608966120009,0.702666312052237,0.586100451309647
2014-08-20,1001,0.638156118804664,0.696440123660787,0.58003729013315
2014-08-21,1002,0.633758552676952,0.690288773879466,0.573887047947981
2014-08-22,1003,0.629420615283611,0.684261051727761,0.567695188816935
2014-08-23,1004,0.62514596553194,0.678405071396606,0.561508485355748
2014-08-24,1005,0.620937589024219,0.672766766311771,0.555373533212888
2014-08-25,1006,0.616797817588901,0.66738846497297,0.549335297806595
2014-08-26,1007,0.612728352837291,0.662307594358635,0.543435741166121
2014-08-27,1008,0.608730293639788,0.657555546170253,0.537712568475576
2014-08-28,1009,0.604804167480872,0.65432899122437,0.531025867350138
2014-08-29,1010,0.600949965713711,0.650312228471327,0.525734099002534
2014-08-30,1011,0.597167182790691,0.646675069167636,0.520694978141878
2014-08-31,1012,0.593454859592225,0.643417363770069,0.515920167170862
2014-09-01,1013,0.58981163101064,0.640530426117039,0.511413561749905
2014-09-02,1014,0.586235777966161,0.637997273735356,0.507171279720518
2014-09-03,1015,0.58272528403616,0.635793143291171,0.503181922521363
2014-09-04,1016,0.579277896865161,0.633886289449887,0.499427121608485
2014-09-05,1017,0.575891194490285,0.632239067738414,0.495882375292173
