"DATE","TIME","PO4","CI_up","CI_low"
2014-07-28,973,0.0766944232049034,0.094219557233435,0.0576289339386376
2014-07-29,974,0.0755851013287523,0.0934195172555106,0.0560442064780277
2014-07-30,975,0.0745095672632497,0.0926470667532151,0.054488598156493
2014-07-31,976,0.073466593736599,0.0918990177572384,0.0529631443995212
2014-08-01,977,0.0724548857129518,0.0911726553879615,0.0514692876016338
2014-08-02,978,0.071473090104195,0.0904658236915145,0.0500089377237898
2014-08-03,979,0.070519805277301,0.089776990748253,0.0485845209869509
2014-08-04,980,0.0695935902929768,0.0891052865203777,0.0471990073369352
2014-08-05,981,0.0686929738226712,0.088450506494993,0.0458559054406757
2014-08-06,982,0.0678164627024023,0.08781307441426,0.0445592133690247
2014-08-07,983,0.06696255009308,0.0871939586705491,0.0433133145487358
2014-08-08,984,0.066129723227764,0.0865945396371068,0.042122812568461
2014-08-09,985,0.0653164707364059,0.0860164294506028,0.0409923051125644
2014-08-10,986,0.0645212895478951,0.0854612513309224,0.0399261061171668
2014-08-11,987,0.0637426913775152,0.0849303917024073,0.0389279348620188
2014-08-12,988,0.0629792088151392,0.0844247440100283,0.0380005991533172
2014-08-13,989,0.0622294010355376,0.0839444668282081,0.0371457048343692
2014-08-14,990,0.0614918591570565,0.0834887794427453,0.0363634238587078
2014-08-15,991,0.0607652112785743,0.0830558149668966,0.0356523474710504
2014-08-16,992,0.0600481272271228,0.0826425445622616,0.0350094405507756
2014-08-17,993,0.0593393230498575,0.0822447777145987,0.0344301001059404
2014-08-18,994,0.0586375652842473,0.0818572345788205,0.0339083081720006
2014-08-19,995,0.0579416750394629,0.0814736789935485,0.0334368596469709
2014-08-20,996,0.0572505319200602,0.0810870961906076,0.033007640541381
2014-08-21,997,0.0565630778202268,0.0806898979618211,0.0326119320085654
2014-08-22,998,0.0558783206131923,0.080274139717597,0.0322407193775486
2014-08-23,999,0.0551953377559408,0.0798317375133416,0.0318849915299842
2014-08-24,1000,0.0545132798242245,0.0793546775571061,0.0315360225091792
2014-08-25,1001,0.0538313739871257,0.0788352149068941,0.031185632737985
2014-08-26,1002,0.053148927424159,0.0782660613217443,0.0308264307524489
2014-08-27,1003,0.0524653306812331,0.0776405642389746,0.0304520376168607
2014-08-28,1004,0.0517800609548278,0.0769528796191702,0.0300572953084127
2014-08-29,1005,0.0510926852865877,0.0761981411227604,0.0296384577480159
2014-08-30,1006,0.050402863643327,0.0753726269939157,0.0291933593307427
2014-08-31,1007,0.0497103518503297,0.0744739242982138,0.0287215513471597
2014-09-01,1008,0.0490150043389488,0.0735010878266715,0.0282243922134265
2014-09-02,1009,0.0483167766630548,0.0724547879389756,0.0277050736888147
2014-09-03,1010,0.0476157277330096,0.0713374377050235,0.0271685631885887
2014-09-04,1011,0.0469120217107636,0.0701532848499807,0.0266214430367919
2014-09-05,1012,0.0462059295055706,0.0689084485224336,0.0260716322682512
2014-09-06,1013,0.0454978298069007,0.0676108758058,0.0255279863554079
2014-09-07,1014,0.0447882095895958,0.0662701901631134,0.0249997851884992
2014-09-08,1015,0.0440776640263545,0.0648974065107387,0.024496138553487
2014-09-09,1016,0.0433668957444062,0.0635044983830199,0.0240253581955579
2014-09-10,1017,0.0426567133668939,0.0621038233765876,0.0235943616781382
2014-09-11,1018,0.0419480292851252,0.0607074422491222,0.0232081804301058
2014-09-12,1019,0.0412418566155259,0.0593263987464317,0.0228696385618981
2014-09-13,1020,0.0405393053048428,0.0579700517237424,0.0225792491084359
2014-09-14,1021,0.039841577358805,0.056645558125,0.0223353431146864
2014-09-15,1022,0.0391499611829404,0.0553575887910501,0.0221344107147618
2014-09-16,1023,0.0384658250393265,0.0541083207737174,0.021971600168974
2014-09-17,1024,0.0377906096394179,0.0528976999883994,0.0218412982559188
2014-09-18,1025,0.0371258199103922,0.0517239211536816,0.0217377082522086
2014-09-19,1026,0.0364730159902158,0.0505840408305787,0.0216553506861641
2014-09-20,1027,0.0358338035243762,0.0494746301353897,0.0215894337647067
2014-09-21,1028,0.0352098233544012,0.0483923845389454,0.0215360687004989
2014-09-22,1029,0.0346027407043389,0.0473346316125753,0.0214923332481214
2014-09-23,1030,0.0340142339857392,0.0462997045935595,0.0214562090236317
2014-09-24,1031,0.0334459833538218,0.0452871731291051,0.0214264315551298
2014-09-25,1032,0.0328996591569719,0.0442979390233117,0.0214022960491075
