"DATE","TIME","NH4","CI_up","CI_low"
2014-09-05,1089,0.1241161446415,0.261930435699916,-0.00908949599646056
2014-09-06,1090,0.122727965780509,0.257741496117287,-0.00925885582726016
2014-09-07,1091,0.121276725797597,0.253376256176403,-0.00933075917986509
2014-09-08,1092,0.119766037389801,0.248876040935844,-0.0092837266622771
2014-09-09,1093,0.11819975670665,0.244280439368178,-0.00910121434323025
2014-09-10,1094,0.116581975503616,0.23962553074894,-0.00877245676816479
2014-09-11,1095,0.114917011830624,0.234942330566628,-0.00829288156096093
2014-09-12,1096,0.11320939923376,0.230255616043471,-0.00766405157190664
2014-09-13,1097,0.111463874466763,0.225583256045541,-0.00689314397834995
2014-09-14,1098,0.109685363728872,0.220936112165891,-0.0059920302384243
2014-09-15,1099,0.107878967466712,0.216318507455242,-0.00497606683813193
2014-09-16,1100,0.106049943799848,0.211729190369899,-0.00386273619619894
2014-09-17,1101,0.104203690651836,0.207162667161735,-0.0026702851112579
2014-09-18,1102,0.102345726690725,0.202610745090408,-0.00141649447596402
2014-09-19,1103,0.100481671204427,0.198064124175851,-0.000117682743898812
2014-09-20,1104,0.0986172230566345,0.193513893309484,0.0012119960241509
2014-09-21,1105,0.0967581388875638,0.1889528198578,0.00256094256737487
2014-09-22,1106,0.0949102107401851,0.184376361529746,0.00392021306902397
2014-09-23,1107,0.0930792433063428,0.173314098967707,0.01175264896678
2014-09-24,1108,0.0912710309978027,0.168928516207642,0.0128941741263781
2014-09-25,1109,0.0894913350544984,0.16453570835511,0.0140327726295875
2014-09-26,1110,0.0877458609057879,0.160145488242067,0.0151677769681801
2014-09-27,1111,0.0860402360002226,0.15577093603237,0.0162995196648587
2014-09-28,1112,0.0843799883150976,0.151427876352665,0.0174289480486147
2014-09-29,1113,0.0827705257489508,0.147134247168371,0.018557306282634
2014-09-30,1114,0.0812171165883355,0.142909405239682,0.0196858924122975
2014-10-01,1115,0.0797248712248915,0.13877341049692,0.0208158874156003
2014-10-02,1116,0.0782987252802805,0.134746328599353,0.0219482463585614
2014-10-03,1117,0.0769434242754171,0.135162687875547,0.0187685380944534
2014-10-04,1118,0.0756635099570674,0.131214673194566,0.0201031693024777
2014-10-05,1119,0.074463308369882,0.12743620943422,0.0214348555002709
2014-10-06,1120,0.0733469197358439,0.123842510181071,0.0227627755570956
2014-10-07,1121,0.0723182101765486,0.120446567643461,0.0240859413998484
2014-10-08,1122,0.0713808052872658,0.117259112132444,0.025403255470539
2014-10-09,1123,0.0705380855459391,0.114288711869363,0.0267135767139553
2014-10-10,1124,0.0697931835156655,0.111541995170127,0.0280157930302114
2014-10-11,1125,0.0691489827762264,0.109023966881506,0.0293088958874677
2014-10-12,1126,0.0686081184993198,0.106738382155192,0.0305920503832759
2014-10-13,1127,0.0681729795635741,0.104688134558502,0.031864652623606
2014-10-14,1128,0.0678457120894546,0.102875613456709,0.0331263668009534
2014-10-15,1129,0.0676282242609587,0.101302988549178,0.0343771371713377
2014-10-16,1130,0.0675221922906059,0.099972387724693,0.0356171748317392
2014-10-17,1131,0.0675290673766633,0.098885947473293,0.0368469245852921
2014-10-18,1132,0.0676500834967415,0.098045731526957,0.038067021590852
2014-10-19,1133,0.0678862658797033,0.0974535310951741,0.0392782493531459
2014-10-20,1134,0.0682384399980827,0.0971105765625274,0.0404815090457129
2014-10-21,1135,0.0687072409256727,0.0970172033935042,0.04167780544178
2014-10-22,1136,0.0692931229093683,0.0971725221847498,0.0428682483387121
2014-10-23,1137,0.0699963690104679,0.0975741429669151,0.0440540625730895
2014-10-24,1138,0.0708171006781619,0.0982179966912844,0.0452365967837291
2014-10-25,1139,0.0717552871265931,0.0990982833744852,0.0464173222844564
2014-10-26,1140,0.0728107543964001,0.100207558999994,0.0475978184837177
2014-10-27,1141,0.0739831939917818,0.101536955291779,0.0487797484297966
2014-10-28,1142,0.075272170994639,0.103076511247115,0.0499648346612485
2014-10-29,1143,0.0766771315680388,0.104815585272871,0.051154849263218
2014-10-30,1144,0.0781974097719436,0.10674331274074,0.0523516316722524
2014-10-31,1145,0.0798322336247062,0.106799227513625,0.0556069909897451
2014-11-01,1146,0.0815807303541361,0.109033899340668,0.0568626139157736
2014-11-02,1147,0.0834419307919305,0.111422460163043,0.0581370762706485
2014-11-03,1148,0.0854147728748499,0.113957932829582,0.059433013743058
2014-11-04,1149,0.0874981042252291,0.116635027445678,0.0607537541745981
